symbol,log2fold_change,p_value,-log10(p_value),regulation
YWHAEP1,0.620315938,0.050527977,1.2964680893597225,Not significant
ZNF680,-0.288760531,0.166383493,0.778889762508133,Not significant
LOC100128885,0.158690792,0.620226951,0.20744936609567088,Not significant
LOC641746,0.339983374,0.268598266,0.5708967953495909,Not significant
ZNF107,-0.394703255,0.034484363,1.4623777919496541,Not significant
MIR6839,0.214309453,0.501732009,0.2995281914007314,Not significant
ZNF138,-0.515491826,0.003340958,2.476128983949684,Not significant
ZNF273,-0.412345194,0.051729374,1.2862627771484405,Not significant
ZNF117,-0.59419963,0.009632027,2.016282308692711,Not significant
ERV3-1,0.072408191,0.706545955,0.15085958561464433,Not significant
CCT6P3,-0.202021531,0.232583872,0.6334204037272918,Not significant
ZNF92,-0.044851192,0.866153434,0.06240516844784928,Not significant
LOC441242,-0.447281508,0.012497679,1.9031706342788692,Not significant
INTS4P2,0.047800774,0.824419868,0.08385155054300165,Not significant
CCT6P1,-0.171210279,0.349840248,0.4561302277939068,Not significant
SNORA22,0.138753109,0.642643401,0.19202994766356044,Not significant
VKORC1L1,-0.111824264,0.31687637,0.4991101456668759,Not significant
GUSB,0.242616693,0.110751876,0.9556489086304215,Not significant
ASL,0.355356628,0.025040887,1.6013502915805082,Not significant
CRCP,0.224702654,0.017469904,1.7577094815302239,Not significant
TPST1,0.072851718,0.636610892,0.19612593515417662,Not significant
LINC00174,-0.00424164,0.980793099,0.008422598572768135,Not significant
GS1-124K5.11,-0.05337499,0.688335773,0.1621996594557268,Not significant
KCTD7,-0.128504459,0.31961262,0.4953760807718298,Not significant
LOC100996437,-0.126616426,0.519077907,0.28476745517465535,Not significant
RABGEF1,-0.137758325,0.181430465,0.7412897863470266,Not significant
GTF2IRD1P1,0.217585778,0.488670087,0.31098424466006264,Not significant
TMEM248,-0.070264613,0.467141606,0.330551450520994,Not significant
SBDS,0.184885226,0.134322198,0.8718522101736036,Not significant
TYW1,-0.007055124,0.946995164,0.023652238793428954,Not significant
PMS2P4,-0.096893183,0.534525604,0.27203148706962443,Not significant
STAG3L4,-0.496761717,0.000198143,3.703021265823218,Not significant
LINC01372,-0.289362571,0.257324466,0.589518919799553,Not significant
LOC102723427,0.889821197,0.00223201,2.6513038639750097,Not significant
LOC100507468,0.527533455,0.09969538,1.001324966934042,Not significant
AUTS2,0.014196085,0.936759098,0.028372080254971694,Not significant
WBSCR17,0.368713188,0.166166931,0.7794554012088982,Not significant
CALN1,0.652266282,0.026392402,1.5785210823879892,Not significant
TYW1B,-0.0430763,0.748761229,0.12565665153930028,Not significant
SBDSP1,-0.094169085,0.431030209,0.36549229099415087,Not significant
SPDYE7P,0.747475396,0.019650996,1.7066154327520748,Not significant
POM121,0.179652267,0.137225507,0.8625651559779702,Not significant
NSUN5P2,-0.399869873,0.209451937,0.6789156189526943,Not significant
TRIM73,0.051432087,0.699096737,0.1554627249146219,Not significant
LOC541473,0.328736896,0.261730561,0.5821455639525902,Not significant
STAG3L3,-0.257176785,0.18718276,0.7277341533631595,Not significant
PMS2P7,-0.03819271,0.903384891,0.044127177235106174,Not significant
SPDYE8P,0.017240288,0.919921312,0.036249319638927094,Not significant
GTF2IP1,0.164559193,0.489394926,0.3103405376847293,Not significant
NCF1B,0.249578757,0.418713562,0.3780829722198837,Not significant
NSUN5,0.384722986,0.021494812,1.6676663489986912,Not significant
TRIM50,0.654102681,0.040648125,1.3909594825652187,Not significant
FKBP6,0.882673877,0.005791553,2.237204964960912,Not significant
FZD9,0.613148473,0.055381298,1.2566368696877461,Not significant
BAZ1B,0.12354513,0.16666341,0.7781597365807305,Not significant
BCL7B,0.255829258,0.055369582,1.2567287550825883,Not significant
TBL2,-0.02571804,0.825733285,0.08316020880304825,Not significant
MLXIPL,0.121756295,0.648712469,0.18794775434994726,Not significant
VPS37D,0.266748252,0.271605745,0.5660610481050447,Not significant
DNAJC30,-0.037233388,0.793170912,0.10063322107985606,Not significant
WBSCR22,0.590031628,3.12e-05,4.505845405981558,Not significant
STX1A,0.00565016,0.981882999,0.007940259581669707,Not significant
MIR4284,-0.60289051,0.059986033,1.2219498579021206,Not significant
ABHD11-AS1,0.133823222,0.566924719,0.24647460652772035,Not significant
ABHD11,0.10367841,0.643479692,0.19146515472930647,Not significant
CLDN3,0.188132269,0.448877877,0.34787179832653253,Not significant
CLDN4,0.524583108,0.020537539,1.6874515988475105,Not significant
WBSCR27,0.27001408,0.288989073,0.5391185780930011,Not significant
WBSCR28,0.472375526,0.107018574,0.9705408402058793,Not significant
ELN,0.259426396,0.331543339,0.4794596930259991,Not significant
LIMK1,-0.010794663,0.945859363,0.024173432745743767,Not significant
EIF4H,0.392858091,0.000986699,3.005815311946362,Not significant
MIR590,-0.357214393,0.115499851,0.9374185760308805,Not significant
LAT2,0.197600351,0.236939636,0.6253622830669179,Not significant
RFC2,0.273823538,0.036391491,1.4390001505196381,Not significant
CLIP2,0.126005929,0.479398855,0.3193030075734864,Not significant
GTF2IRD1,0.257015004,0.100997507,0.9956893461134544,Not significant
GTF2I,0.065751447,0.464867172,0.3326711217511812,Not significant
LOC101926943,0.237025495,0.307145468,0.5126558884092485,Not significant
NCF1,0.082831339,0.772227662,0.11225464555218125,Not significant
GTF2IRD2,-0.247035778,0.283530162,0.5474007339725169,Not significant
STAG3L2,-0.058445996,0.707808834,0.1500840213346844,Not significant
PMS2P5,-0.045281459,0.817987402,0.08725338493994192,Not significant
GATSL2,-0.247329853,0.158354247,0.8003702845249033,Not significant
WBSCR16,0.22581625,0.122708282,0.9111261242696107,Not significant
GTF2IRD2B,-0.201732557,0.226283247,0.6453475980769998,Not significant
NCF1C,0.336511521,0.232642369,0.6333111883726843,Not significant
PMS2P2,-0.241524426,0.420715935,0.3760110383716234,Not significant
STAG3L1,0.021061786,0.944674628,0.024717748735638877,Not significant
NSUN5P1,-0.048501793,0.810987472,0.0909858546461728,Not significant
POM121C,0.100826499,0.352360961,0.4530122142255315,Not significant
SPDYE5,0.052558769,0.760029365,0.11916962770461642,Not significant
PMS2P3,-0.238812052,0.099906899,1.0004045208413037,Not significant
HIP1,0.124363176,0.238172785,0.6231078650176891,Not significant
CCL26,0.901019323,0.003476278,2.458885500048958,Not significant
CCL24,0.426247845,0.157287904,0.8033046748849383,Not significant
RHBDD2,0.057180965,0.729000953,0.13727190394214783,Not significant
POR,0.294631355,0.0870462,1.0602501832491547,Not significant
MIR4651,0.177827709,0.487292951,0.3122098709169713,Not significant
SNORA14A,0.26680542,0.369972306,0.4318307835046801,Not significant
TMEM120A,0.228496661,0.143156825,0.8441879421643378,Not significant
STYXL1,0.10441703,0.461427898,0.33589615151153834,Not significant
MDH2,0.197841091,0.07736978,1.111428638051562,Not significant
SRRM3,-0.051931657,0.834689447,0.0784750772602762,Not significant
HSPB1,0.911795439,0.00019275,3.7150056132770053,Not significant
YWHAG,0.113011896,0.452721352,0.3441690221005098,Not significant
SSC4D,0.162922069,0.442848085,0.3537452289939304,Not significant
ZP3,0.212661379,0.399168159,0.398844108973136,Not significant
DTX2,0.202621075,0.196674719,0.7062514616588268,Not significant
FDPSP2,-0.223780225,0.178624831,0.7480581690941974,Not significant
UPK3B,0.052808404,0.82549647,0.08328477953359088,Not significant
LOC100133091,-0.429231748,0.004680227,2.3297330822984024,Not significant
POMZP3,0.208369741,0.185803956,0.7309450435679941,Not significant
DTX2P1-UPK3BP1-PMS2P11,-0.097411324,0.574473185,0.24073023830436824,Not significant
PMS2P9,-0.262612137,0.207177544,0.6836573196092601,Not significant
CCDC146,-0.327973317,0.098027432,1.008652374316427,Not significant
FGL2,-0.027330029,0.894449248,0.04844429672752768,Not significant
GSAP,-0.232014657,0.094119151,1.0263219990234083,Not significant
LOC101927243,-0.028714223,0.916322708,0.03795155076239521,Not significant
PTPN12,-0.16785588,0.26026484,0.5845844981426261,Not significant
APTR,0.472891352,0.004334145,2.3630965633331185,Not significant
RSBN1L,-0.114962942,0.422667666,0.37400097434956564,Not significant
TMEM60,0.001293666,0.9941327,0.0025556407222029703,Not significant
PHTF2,-0.389211737,0.018958816,1.72218878834408,Not significant
MAGI2,0.040485405,0.843102454,0.07411964660514427,Not significant
RPL13AP17,0.390064971,0.220246712,0.6570905663252913,Not significant
MAGI2-AS2,0.631959862,0.022052191,1.6565482546343242,Not significant
MAGI2-AS3,-0.374256838,0.098138209,1.008161872058329,Not significant
GNAI1,-0.027794092,0.888966598,0.051114556888966066,Not significant
LOC101927269,0.678155694,0.021602041,1.6655052139804516,Not significant
GNAT3,1.06388269,0.000805597,3.0938821597407737,Upregulated
CD36,0.629520374,0.021445409,1.6686656666200925,Not significant
SEMA3C,-0.006478467,0.978542068,0.009420499073386141,Not significant
LOC100128317,1.146378648,0.000342708,3.465075757503885,Upregulated
HGF,-0.254902884,0.168676421,0.7729456224807497,Not significant
CACNA2D1,-0.256920593,0.15368017,0.8133821677323786,Not significant
LOC101927356,0.209285765,0.44889236,0.3478577860843736,Not significant
PCLO,0.138341215,0.455125898,0.34186845115921377,Not significant
SEMA3E,0.252017516,0.344769063,0.4624717114412383,Not significant
SEMA3A,0.217606847,0.347522653,0.45901688099545596,Not significant
LOC101927378,1.406588782,7.82e-06,5.106793246940152,Upregulated
SEMA3D,0.024389555,0.928183432,0.03236618796955766,Not significant
GRM3,0.441953671,0.134292776,0.8719473486694765,Not significant
KIAA1324L,0.169477334,0.438899602,0.35763481297886396,Not significant
DMTF1,-0.20784852,0.112200004,0.9500071275969885,Not significant
TMEM243,-0.337703435,0.087511396,1.0579353881473947,Not significant
TP53TG1,0.044262559,0.778548354,0.10871440914180129,Not significant
CROT,-0.26526979,0.163783932,0.7857287068858803,Not significant
ABCB4,0.130293007,0.5330606,0.27322341620874424,Not significant
ABCB1,0.185309333,0.444115231,0.3525043323750162,Not significant
RUNDC3B,0.08345706,0.748471061,0.12582498662483682,Not significant
SLC25A40,-0.239859528,0.159242022,0.7979423165321295,Not significant
DBF4,-0.353112139,0.069046212,1.160860142612119,Not significant
ADAM22,-0.241844796,0.213444782,0.670714457755355,Not significant
SRI,-0.249143838,0.138553442,0.858382680830585,Not significant
LOC102723885,-0.426375949,0.125854551,0.900131075400074,Not significant
STEAP4,-0.025553193,0.935726935,0.02885086913011014,Not significant
ZNF804B,0.289980065,0.365618655,0.4369716533187647,Not significant
C7orf62,-0.184412987,0.563611732,0.24901997530393077,Not significant
STEAP2-AS1,0.546711665,0.085538823,1.0678367298580476,Not significant
DPY19L2P4,-0.504315621,0.11563812,0.9368989775363409,Not significant
STEAP1,0.158674755,0.470704435,0.3272517097304663,Not significant
STEAP2,0.031708485,0.891038403,0.05010357783565607,Not significant
CFAP69,-0.367098343,0.09423775,1.0257750915536783,Not significant
LOC101927446,0.211020247,0.503017059,0.29841728630800973,Not significant
GTPBP10,-0.395914373,0.006408864,2.1932189443117394,Not significant
LOC101409256,0.138775906,0.627914088,0.2020997729186786,Not significant
CLDN12,-0.33216614,0.081642298,1.0880847796214042,Not significant
CDK14,-0.151391579,0.297258322,0.526865978095018,Not significant
FZD1,-0.304214321,0.069715372,1.1566714509018907,Not significant
MTERF1,-0.272318624,0.084135923,1.075018536548898,Not significant
AKAP9,-0.308167658,0.045781878,1.3393063962768432,Not significant
CYP51A1,-0.12131363,0.463473161,0.333975410100033,Not significant
CYP51A1-AS1,0.397438981,0.148766407,0.8274951259246106,Not significant
LRRD1,-0.192008208,0.529003462,0.27654148576712706,Not significant
KRIT1,-0.314882687,0.013131037,1.8817009749315452,Not significant
MIR1285-1,0.220317097,0.46817741,0.3295895452507367,Not significant
ANKIB1,-0.263082421,0.014586228,1.8360570021834157,Not significant
GATAD1,-0.179130406,0.109729474,0.9596767026324552,Not significant
ERVW-1,0.329974598,0.058583388,1.2322255157688433,Not significant
PEX1,-0.216596857,0.048284407,1.316193097969158,Not significant
RBM48,-0.312645264,0.037623503,1.4245407711794533,Not significant
MGC16142,-0.124210309,0.599806596,0.22198876266676892,Not significant
FAM133B,-0.341766259,0.037265388,1.4286943526201856,Not significant
CDK6,-0.012488143,0.950642433,0.021982804383299186,Not significant
RNU6-10P,-0.056091615,0.860868147,0.06506336122390893,Not significant
LOC101927497,0.714767467,0.019160168,1.717600687264098,Not significant
SAMD9,-0.04377265,0.855274614,0.06789441837580719,Not significant
SAMD9L,-0.308583354,0.119675619,0.9219943175323387,Not significant
HEPACAM2,0.151639162,0.62282107,0.20563670369873094,Not significant
VPS50,-0.461342825,0.003201802,2.494605528433643,Not significant
CALCR,0.76160087,0.008915496,2.049854490506472,Not significant
MIR653,0.01331932,0.930249114,0.031400734942648924,Not significant
MIR489,0.027771563,0.834668095,0.07848618699027086,Not significant
MIR4652,0.40752433,0.127409343,0.8947987237701563,Not significant
TFPI2,-0.083676427,0.788759729,0.10305527088574139,Not significant
GNGT1,0.554644433,0.06847989,1.1644369459423427,Not significant
GNG11,0.002677231,0.989714826,0.00448992392337273,Not significant
BET1,-0.221813763,0.142073435,0.8474871191974154,Not significant
COL1A2,0.10908687,0.603980725,0.218976920914813,Not significant
CASD1,-0.52863694,0.01080836,1.9662401984595912,Not significant
SGCE,-0.03736429,0.871732115,0.05961695411715735,Not significant
PEG10,-0.296714014,0.349198213,0.45692798743561147,Not significant
PPP1R9A,-0.071474525,0.693038238,0.1592428027702107,Not significant
PON1,0.400406154,0.161210266,0.7926073054267793,Not significant
PON3,0.283278422,0.309273411,0.509657415762572,Not significant
PON2,-0.293152151,0.105775375,0.975615426312035,Not significant
ASB4,1.017759862,0.001496667,2.824874816991521,Upregulated
PDK4,1.356303816,1.35e-07,6.8696662315049934,Upregulated
DYNC1I1,0.35055744,0.135383268,0.8684350067313229,Not significant
SLC25A13,-0.016163646,0.89282096,0.049235622723823584,Not significant
MIR591,0.18679499,0.521777193,0.2825149079316959,Not significant
C7orf76,0.847849602,0.006448954,2.1905107208479606,Not significant
LOC100506136,-0.22536116,0.40114314,0.3967006303233086,Not significant
SHFM1,0.99356843,1.95e-09,8.709965388637482,Not significant
DLX6-AS1,0.916822071,0.004237958,2.3728433516503835,Not significant
DLX6,0.762362032,0.017068976,1.767792532247242,Not significant
DLX5,-0.088872504,0.764198644,0.11679373726242274,Not significant
SDHAF3,-0.114896595,0.636046789,0.1965109355196742,Not significant
TAC1,0.371503302,0.236216106,0.6266904940702704,Not significant
ASNS,-0.217431952,0.171630484,0.765405572797354,Not significant
MIR5692A1,-0.561952966,0.063755143,1.1954847758127691,Not significant
MIR5692C2,-0.015460828,0.956023614,0.019531380419256714,Not significant
MGC72080,-0.071355222,0.651116308,0.18634142708327453,Not significant
OCM2,0.50511589,0.052924186,1.2763458129198282,Not significant
LMTK2,-0.008412713,0.930808041,0.031139873616028522,Not significant
BHLHA15,-0.196193291,0.524234849,0.28047411229948876,Not significant
TECPR1,0.081405502,0.544998277,0.2636048707335872,Not significant
BRI3,0.364038456,0.009804433,2.008577516946875,Not significant
BAIAP2L1,-0.119275964,0.449215528,0.3475452399258097,Not significant
NPTX2,0.097265161,0.740583309,0.13042608014896123,Not significant
TMEM130,0.359773798,0.20966921,0.6784653411554761,Not significant
TRRAP,-0.070639519,0.501609235,0.29963447641852803,Not significant
MIR3609,0.323648045,0.18220978,0.7394283162431378,Not significant
LOC101927550,-0.145350419,0.294183695,0.5313814015192949,Not significant
SMURF1,-0.061770415,0.464182342,0.3333113845992389,Not significant
KPNA7,0.338538821,0.265589803,0.5757886031965064,Not significant
MYH16,0.298353333,0.226395886,0.6451314692847028,Not significant
ARPC1A,0.083746344,0.481942256,0.3170049937172908,Not significant
ARPC1B,0.068559153,0.677210637,0.1692762290124177,Not significant
PDAP1,0.52581177,0.000294077,3.5315389406873834,Not significant
BUD31,0.423996779,0.001752319,2.7563868300579233,Not significant
PTCD1,0.019629251,0.947468114,0.023435396818323337,Not significant
CPSF4,-0.027724246,0.850554371,0.07029791924066826,Not significant
ATP5J2,0.627278306,0.000117087,3.931491321338202,Not significant
ZNF789,-0.324488009,0.006535622,2.1847130739880973,Not significant
ZNF394,0.000444301,0.996983348,0.0013120953815309142,Not significant
ZKSCAN5,-0.08182014,0.377436853,0.42315569751197774,Not significant
