ids,growth,model
178_AT4,202.82067105760387,Mesenchymal Fasting Integrated CSM
10965_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6470_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
6342_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
259230_AT1,0.0,Mesenchymal Fasting Integrated CSM
50_AT1,202.82067105760447,Mesenchymal Fasting Integrated CSM
4830_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
1118_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2987_AT1,0.0,Mesenchymal Fasting Integrated CSM
50617_AT3,202.82067105760393,Mesenchymal Fasting Integrated CSM
7167_AT1,146.55450522574466,Mesenchymal Fasting Integrated CSM
159963_AT1,202.82067105760464,Mesenchymal Fasting Integrated CSM
515_AT3,202.82067105760387,Mesenchymal Fasting Integrated CSM
26266_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
10423_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2030_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
215_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
50808_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1606_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
771_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
206358_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2585_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
3939_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
10975_AT1,182.65485904568266,Mesenchymal Fasting Integrated CSM
115584_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
3033_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
33_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
4967_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
3420_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1800_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
178_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
8034_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1962_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
124975_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
9415_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
528_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
525_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
7296_AT4,202.82067105760387,Mesenchymal Fasting Integrated CSM
766_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
6578_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
766_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
26503_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2271_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2026_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1347_AT1,182.6548590456826,Mesenchymal Fasting Integrated CSM
9057_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6390_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
4942_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
509_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
7385_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
3418_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
5198_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2997_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
9563_AT1,174.7040974599474,Mesenchymal Fasting Integrated CSM
178_AT3,202.8206710576039,Mesenchymal Fasting Integrated CSM
1718_AT1,174.7040974599474,Mesenchymal Fasting Integrated CSM
137872_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
7360_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
11000_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2585_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
6583_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1892_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
516_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
6319_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
761_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
6576_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
55577_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
506_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
226_AT3,202.82067105760422,Mesenchymal Fasting Integrated CSM
8992_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
92086_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
641371_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
377677_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
83549_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
293_AT1,153.9482202003499,Mesenchymal Fasting Integrated CSM
10840_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
55276_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2806_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1666_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2821_AT1,202.68437382475878,Mesenchymal Fasting Integrated CSM
2712_AT1,202.820671057604,Mesenchymal Fasting Integrated CSM
2686_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
10166_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2181_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
7381_AT1,182.65485904568249,Mesenchymal Fasting Integrated CSM
55902_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
57835_AT3,202.82067105760393,Mesenchymal Fasting Integrated CSM
160851_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
30_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
1349_AT1,182.65485904568263,Mesenchymal Fasting Integrated CSM
7108_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
39_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
9058_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
522_AT3,202.8206710576039,Mesenchymal Fasting Integrated CSM
2582_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2171_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
498_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1595_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
127_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
4522_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
341947_AT1,182.6548590456826,Mesenchymal Fasting Integrated CSM
5214_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
5834_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
6573_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
10654_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2618_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
10841_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
6389_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
205_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
1717_AT1,174.70409745994732,Mesenchymal Fasting Integrated CSM
81616_AT1,202.82067105760416,Mesenchymal Fasting Integrated CSM
3038_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
6524_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
6566_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
5213_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
124_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
534_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
5230_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
54677_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
275_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
124637_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
3101_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
51478_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
517_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
26227_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
91227_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2170_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
65985_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
267020_AT1,182.65485904568268,Mesenchymal Fasting Integrated CSM
6240_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
4832_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
5315_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
92483_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
10455_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
514_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
3658_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
10587_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
6649_AT1,202.82067105760402,Mesenchymal Fasting Integrated CSM
948_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
55627_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2027_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
90423_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2618_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
1329_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
522_AT5,202.8206710576039,Mesenchymal Fasting Integrated CSM
1345_AT1,182.65485904568266,Mesenchymal Fasting Integrated CSM
1632_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
34_AT1,202.8206710576038,Mesenchymal Fasting Integrated CSM
3423_AT2,202.8206710576038,Mesenchymal Fasting Integrated CSM
171425_AT2,202.8206710576038,Mesenchymal Fasting Integrated CSM
441024_AT1,202.8206710576038,Mesenchymal Fasting Integrated CSM
10165_AT1,202.8206710576038,Mesenchymal Fasting Integrated CSM
272_AT1,202.8206710576038,Mesenchymal Fasting Integrated CSM
54675_AT1,-2.522613777608863e-13,Mesenchymal Fasting Integrated CSM
6526_AT1,0.0,Mesenchymal Fasting Integrated CSM
64077_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
160428_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
527_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
131_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
158_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
57026_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
223_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
376497_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
10841_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
7296_AT3,202.82067105760387,Mesenchymal Fasting Integrated CSM
6647_AT1,202.82067105760407,Mesenchymal Fasting Integrated CSM
1581_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1537_AT1,182.65485904568217,Mesenchymal Fasting Integrated CSM
5723_AT1,202.82067105760365,Mesenchymal Fasting Integrated CSM
102724560_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
2744_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
126129_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
1719_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
2110_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
130_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
51056_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1327_AT1,182.6548590456826,Mesenchymal Fasting Integrated CSM
6565_AT1,202.8206710576037,Mesenchymal Fasting Integrated CSM
160851_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6392_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
4967_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
18_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
249_AT1,141.7301074860357,Mesenchymal Fasting Integrated CSM
535_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
142680_AT1,141.73010748603636,Mesenchymal Fasting Integrated CSM
55902_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
5625_AT1,202.82067105760356,Mesenchymal Fasting Integrated CSM
2990_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
515_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
522_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
539_AT1,182.65485904568126,Mesenchymal Fasting Integrated CSM
51703_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
284273_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
2747_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6519_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
9162_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
10476_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
178_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
2109_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
4831_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
501_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
765_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
204_AT3,202.82067105760387,Mesenchymal Fasting Integrated CSM
6582_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
7296_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
2592_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
57835_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
27089_AT1,182.6548590456827,Mesenchymal Fasting Integrated CSM
6550_AT1,202.82067105760464,Mesenchymal Fasting Integrated CSM
762_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
60386_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
51727_AT1,1.1363933174351585e-12,Mesenchymal Fasting Integrated CSM
2542_AT1,174.70409745994743,Mesenchymal Fasting Integrated CSM
2167_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
9123_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
771_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
1743_AT1,182.65485904568266,Mesenchymal Fasting Integrated CSM
83884_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
9551_AT3,202.82067105760385,Mesenchymal Fasting Integrated CSM
7386_AT1,182.65485904568266,Mesenchymal Fasting Integrated CSM
570_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
57835_AT4,202.8206710576039,Mesenchymal Fasting Integrated CSM
4833_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1431_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
2169_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
79966_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
3295_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2584_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1200_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
3945_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1374_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
6888_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
518_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
10312_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
4905_AT1,182.6548590456826,Mesenchymal Fasting Integrated CSM
4669_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
3422_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
9551_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
5315_AT3,202.82067105760396,Mesenchymal Fasting Integrated CSM
79751_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
375056_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
9056_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
3420_AT2,202.82067105760385,Mesenchymal Fasting Integrated CSM
6675_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
2998_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
54511_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
2597_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
1375_AT4,202.82067105760385,Mesenchymal Fasting Integrated CSM
10327_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
788_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
47_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
10423_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
10797_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
5464_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
23632_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
8525_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
7296_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
3157_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
6548_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
728441_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
768_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
366_AT1,202.82067105760405,Mesenchymal Fasting Integrated CSM
2182_AT1,202.82067105760405,Mesenchymal Fasting Integrated CSM
205_AT1,202.82067105760405,Mesenchymal Fasting Integrated CSM
10201_AT1,202.82067105760405,Mesenchymal Fasting Integrated CSM
9791_AT1,0.0,Mesenchymal Fasting Integrated CSM
92579_AT1,202.82067105760487,Mesenchymal Fasting Integrated CSM
5315_AT2,202.82067105760385,Mesenchymal Fasting Integrated CSM
126_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
205_AT3,202.82067105760385,Mesenchymal Fasting Integrated CSM
226_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
37_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
91734_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
27068_AT2,202.82067105760385,Mesenchymal Fasting Integrated CSM
528_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
6646_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
4598_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
83733_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6579_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
5226_AT1,202.20031519622947,Mesenchymal Fasting Integrated CSM
8802_AT1,182.65485904568237,Mesenchymal Fasting Integrated CSM
513_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
2592_AT2,202.82067105760396,Mesenchymal Fasting Integrated CSM
50617_AT2,202.82067105760396,Mesenchymal Fasting Integrated CSM
515_AT2,202.82067105760396,Mesenchymal Fasting Integrated CSM
10312_AT2,202.82067105760396,Mesenchymal Fasting Integrated CSM
51_AT2,202.82067105760396,Mesenchymal Fasting Integrated CSM
2820_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
10632_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
5211_AT1,202.820671057604,Mesenchymal Fasting Integrated CSM
117247_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
151531_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
9194_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
122970_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
6584_AT1,182.89335202838237,Mesenchymal Fasting Integrated CSM
